CODICE;CODICEREGIONE;STRUTTURA;TIPO;Comune;Indirizzo
22892;043043-APA-00108;Diego Renzi;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Contrada Varco, 33/B
23090;043043-APA-00109;BORRONI STEFANO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via D. Alighieri, 55
23182;043043-APA-00110;LA CASA SULLE ONDE PIANO TERRA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Dante Alighieri, 155
23227;043043-APA-00112;TARTABINI SIMONE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Regina Margherita, 267
23266;043043-APA-00113;CASA VITTORIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Contrada Strada Regina, 9
23435;043043-APA-00115;VIGLIOTTA MICHELE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Antonelli e Tebaldi, 67
23461;043043-APA-00116;CITTADINI VITTORIA APPARTAMENTO SUB. 15;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Contrada Strada Regina, 9
23545;043043-APA-00117;APPARTAMENTO ARCANGELI ANDREA (Sub 13);Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Contrada Casette Antonelli Piano Terra, Snc
23559;043043-APA-00118;APPARTAMENTO BINDELLI GIANCARLO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Contrada Asola, 27
23560;043043-APA-00119;APPARTAMENTO CESTOLA ALESSANDRO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Bellini Piano Secondo, 85
23561;043043-APA-00120;APPARTAMENTO ARCANGELI ANDREA (Sub 8);Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Contrada Casette Antonelli Piano Primo, Snc
23625;043043-APA-00121;APPARTAMENTO CINGOLANI SILVANA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Aprutina, 98
23672;043043-APA-00122;APPARTAMENTO SCOCCO PAOLO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Duca degli Abruzzi Piano Terra, 116
23715;043043-APA-00124;PAMBIANCO FABIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Rossini, 111
23780;043043-APA-00125;MARI GIUSEPPE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Pesaro, 9
23781;043043-APA-00126;PACCAMICCIO CARLO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Antonelli e Tebaldi, 24
23794;043043-APA-00127;CIAFFONI MARIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Rossini, 25
23951;043043-APA-00129;FARNESI VANDA APPARTAMENTO SUB. 7;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via D. Alighieri, 26
24114;043043-APA-00130;MARINELLI MARCELLA APP. TO PIANO TERRA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Alighieri, 57/b
24146;043043-APA-00131;LEVITOVA DARIA LVOVNA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Giove, 62
24232;043043-APA-00132;LA CASA SULLE ONDE PIANO SECONDO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Dante Alighieri, 155
24308;043043-APA-00133;CELLINI FRANCESCO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via della Luna, 5
24330;043043-APA-00134;LETTINA MARIAGRAZIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via IV Novembre, 5
24354;043043-APA-00135;APPARTAMENTO CASTAGNA GIUSEPPE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Dante Alighieri, 79
24392;043043-APA-00137;ACONITI MANDOLINI VALENTINO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Tolentino, 2
24498;043043-APA-00138;GIAMPAOLI ELISABETTA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Ettore Bocci, 51
24657;043043-APA-00139;APPARTAMENTO PETTOROSSI MARINO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Veneto PT, 13
24704;043043-APA-00140;Appartamento Giovanni Crucianelli;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;del Mare, 27
24734;043043-APA-00141;FARNESI VANDA APPARTAMENTO SUB. 10;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via D. Alighieri, 26
24738;043043-APA-00142;LELLI NADIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Trieste, 35
24747;043043-APA-00143;MOSCIONI GABRIELE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Lazio, 6
24754;043043-APA-00144;BARTOLINI ORLANDO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Dante Alighieri, 37
24813;043043-APA-00145;MOBILI ANNA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;via A. De Gasperi, 5
24959;043043-APA-00146;NATALI GIORGIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via D. Alighieri, 131
24960;043043-APA-00147;WANG YANHUA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via D. Alighieri, 131
25031;043043-APA-00148;BERTOLON DANA FLORINA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Regina Margherita, 85
25032;043043-APA-00149;OBLU MONICA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;via Regina Margherita, 85
25068;043043-APA-00150;MORFU' SERGIO CARLOS;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;Via Paganini, 7
15289;043043-AST-00001;AREA SOSTA CAMPER PIAZZA DEL MERCATO;Aree di Sosta;POTENZA PICENA;piazza del Mercato
13531;043043-BeB-00001;B&B A CASA DI PICI;Bed & Breakfast;POTENZA PICENA;contrada Acquabona, 7
13533;043043-BeB-00002;B&B CENTRO IPPICO ANDREA;Bed & Breakfast;POTENZA PICENA;contrada Marignano, 9
13697;043043-BeB-00003;B&B PIAZZA VERDE;Bed & Breakfast;POTENZA PICENA;viale Piemonte, 3
14345;043043-BeB-00005;B&B TORRETTA BONAPARTE;Bed & Breakfast;POTENZA PICENA;contrada san girio, 11
14749;043043-BeB-00006;B&B ANTIGUA;Bed & Breakfast;POTENZA PICENA;via Pietro Nenni, 22
14830;043043-BeB-00007;B&B L'ORTO MARINO;Bed & Breakfast;POTENZA PICENA;contrada alvata, 24
15944;043043-BeB-00008;B&B LA BIANCA;Bed & Breakfast;POTENZA PICENA;APRUTINA, 94
16173;043043-BeB-00009;B&B INES di MUNTEANU MIHAELA;Bed & Breakfast;POTENZA PICENA;c.da Mandolino, 2
17333;043043-BeB-00013;B&B SERENA CAPECCI;Bed & Breakfast;POTENZA PICENA;via Dante Alighieri, 31
18245;043043-BeB-00016;B&B VENTO DELL'EST;Bed & Breakfast;POTENZA PICENA;C.DA MONTECANEPINO, 59
20138;043043-BeB-00023;CASA EMEL;Bed & Breakfast;POTENZA PICENA;Via Mons. Luigi Amos Petetti, 5
20153;043043-BeB-00024;B&B SAN GIRIO;Bed & Breakfast;POTENZA PICENA;Contrada S. Girio, 18
20490;043043-BeB-00025;SILOS TERRANOVA;Bed & Breakfast;POTENZA PICENA;Via Terranova, 1/bis
21434;043043-BeB-00026;CASA CECILIA;Bed & Breakfast;POTENZA PICENA;Contrada Torrenova, 3/C
22105;043043-BeB-00028;LA CASA AL MARE;Bed & Breakfast;POTENZA PICENA;Contrada Acquabona, 7
22256;043043-BeB-00029;CASA CIPRIANI 2 DI CIPRIANI ARIANNA;Bed & Breakfast;POTENZA PICENA;Via Boni, 19
22873;043043-BeB-00030;PENNY'S B&B;Bed & Breakfast;POTENZA PICENA;Via Ancona, 68
23521;043043-BeB-00031;ANGEL B&B;Bed & Breakfast;POTENZA PICENA;Via de Gasperi, 72
24060;043043-BeB-00032;CASA CIPRIANI;Bed & Breakfast;POTENZA PICENA;Via Boni, 19
3316;043043-CAM-00002;HAPPY HOLIDAY;Campeggi;POTENZA PICENA;piazza Antonio Gramsci, 1
3317;043043-CAM-00003;CAMPEGGIO COSTA VERDE;Campeggi;POTENZA PICENA;Via Regina Margherita incrocio Asola, 1
3318;043043-CAM-00004;REGINA;Campeggi;POTENZA PICENA;Contrada Torrenova SS 16 Adriatica km 331, snc
16781;043043-CAV-00001;CASALE TORRENOVA;Case e appartamenti per vacanze;POTENZA PICENA;c.da San Girio, 38
24712;043043-CAV-00002;VILLAGGIO ROSSI;Case e appartamenti per vacanze;POTENZA PICENA;Via Gramsci (Fraz. Porto), 70/72
12058;043043-CHT-00001;LA CIPOLLA D'ORO;Country house;POTENZA PICENA;contrada san girio, 33
14829;043043-CHT-00002;IL CONTADINO E IL MARE;Country house;POTENZA PICENA;contrada San Girio, 65 bis
16780;043043-CHT-00003;COUNTRY RESORT PAMPERDUTO;Country house;POTENZA PICENA;c.da Pamperduto, 13
12301;043043-CPF-00001;ISTITUTO FIGLIE DELL'ADDOLORATA;Case per ferie;POTENZA PICENA;viale Regina Margherita, 11
V00014;043043-LOC-00001;LUZI MIRCO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;VIA ETTORE BOCCI, 61 - PIANO T
V00015;043043-LOC-00002;LUZI MIRCO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);POTENZA PICENA;VIA ETTORE BOCCI, 61 - PIANO I
12105;043043-VIT-00002;NUOVO NATURAL VILLAGE;Villaggi turistici;POTENZA PICENA;S.S. 16 Adriatica - Km 331,48, snc
16354;043044-AFF-00002;IL TELAIO;Affittacamere;RECANATI;piazzuola Sabato del Villaggio, 5
21904;043044-AFF-00003;IL PETTIROSSO;Affittacamere;RECANATI;Via Piaggia Castelnuovo, 23
23044;043044-AFF-00004;LA CASA SUL TETTO ROOMS & GLAMPING DI FABIO AVIANO;Affittacamere;RECANATI;Contrada Mattonata, 58
23855;043044-AFF-00006;CALA LA NOTTE;Affittacamere;RECANATI;Viale C. Battisti, 44
23904;043044-AFF-00007;SEMPRE CARO MI FU...;Affittacamere;RECANATI;Via Monaldo Leopardi, 1
12442;043044-AGR-00001;IL GIARDINO DEI SAPORI;Agriturismi;RECANATI;contrada saletta, 28
14286;043044-AGR-00002;I TRE FILARI;Agriturismi;RECANATI;contrada bagnolo, 38/A
14287;043044-AGR-00003;"AGRITURISMO ""TERRA E VITA""";Agriturismi;RECANATI;contrada chiarino, 62/A
14376;043044-AGR-00004;AGRITURISMO SOCIETA’ AGRICOLA S.S. RAGGIOVERDE;Agriturismi;RECANATI;contrada San Pietro, 77
15054;043044-AGR-00005;AGRITURISMO AL CREPUSCOLO;Agriturismi;RECANATI;frazione montefiore, 55
15279;043044-AGR-00006;IL GELSO ANTICO;Agriturismi;RECANATI;contrada vallememoria, 14
16573;043044-AGR-00007;TERRA DEL SOLE;Agriturismi;RECANATI;contrada Castelnuovo, 22
16994;043044-AGR-00008;AGRITURISMO BASSARI';Agriturismi;RECANATI;c.da Santa  Croce, 6/7
22145;043044-AGR-00010;RITORNO ALLA NATURA;Agriturismi;RECANATI;Contrada Ricciola, 16
11889;043044-ALB-00001;HOTEL SOFTWOOD;Albergo;RECANATI;via Capodaglio, 8
11890;043044-ALB-00002;HOTEL TONINO;Albergo;RECANATI;Via Mario Alessandro Ceccaroni, 1
11891;043044-ALB-00003;ALBERGO RISTORANTE PASSERO SOLITARIO;Albergo;RECANATI;Via G.B. Gherarducci, 6
11892;043044-ALB-00004;LA GINESTRA;Albergo;RECANATI;via calcagni, 2
13955;043044-ALB-00005;GALLERY HOTEL RECANATI;Albergo;RECANATI;via Falleroni, 85
16840;043044-ALB-00006;HOTEL PALAZZO BELLO;Albergo;RECANATI;Via Nazario Sauro, 72
19172;043044-APA-00003;LA CASETTA DEL MURATORE GRANDE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Viale Carancini, 19
20427;043044-APA-00004;MENGHINI GUERRINO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Vicolo Alemanni, 1
20789;043044-APA-00005;MORBIDONI MARILENA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Vicolo dell'Achilla, 1
21159;043044-APA-00007;SABBATINI FRANCESCA - appartamento Recanati;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Battisti, 17
21250;043044-APA-00008;QUATTRINI CESARINA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Moroncini Piano Secondo, 16
21773;043044-APA-00009;ATTICO VISTA MARE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Nina, 9
22388;043044-APA-00011;BRODOLINI ALESSANDRO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Contrada Castelnuovo, 82A
22467;043044-APA-00012;CINTOLI FRANCESCA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Contrada Valdice, 11
23263;043044-APA-00013;IL BELVEDERE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Vicolo Impicciolati, 22
23592;043044-APA-00014;APPARTAMENTO MARIANI MARIA GEMMA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Battisti Piano Secondo, 37
23630;043044-APA-00015;TAFFI PIERPAOLO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Simboli, 7
23854;043044-APA-00016;DONATI BEATRICE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Percivalli, snc
24078;043044-APA-00017;PETTORINO NOEMI;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Antici, 4
24118;043044-APA-00018;FRANCOLELLA DI BATOCCO MATTEO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Duomo, 57
24155;043044-APA-00019;L'ARANCIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Passionisti, 32
24213;043044-APA-00020;ZUCCARINI IGETTA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Falleroni, 53
24244;043044-APA-00021;MENGARELLI LUCA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Falleroni, 60
24358;043044-APA-00022;CALCABRINI SERGIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Acciarrini, 8
24455;043044-APA-00023;TACCALITI ROBERTO APPARTAMENTO SUB. 4;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Contrada Addolorata, 56
24456;043044-APA-00024;TACCALITI ROBERTO APPARTAMENTO SUB. 6;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Contrada Addolorata, 56
24828;043044-APA-00025;CASALI VINCENZO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Contrada Ricciola, 38
24830;043044-APA-00026;CRUZIANI MARCO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Contrada S. Croce, 10
24934;043044-APA-00027;BIAGIOLA ALESSANDRO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Dell'Ospedale, 3
17769;043044-AST-00001;AREA SOSTA CAMPER - VIA CESARE PERUZZI;Aree di Sosta;RECANATI;via Cesare Peruzzi
64;043044-BeB-00001;ERBAIUOLA B&B DI GIBELLINI FRANCA;Bed & Breakfast;RECANATI;contrada castelnuovo, 61
14311;043044-BeB-00002;B&B ITALA di CORVATTA DANIELE;Bed & Breakfast;RECANATI;via Portorecanati, 4
15902;043044-BeB-00005;B&B VILLA SCUDERI;Bed & Breakfast;RECANATI;via Saletta, 39
16936;043044-BeB-00006;B&B ALLA LUNA;Bed & Breakfast;RECANATI;c.da Musone, 23
18065;043044-BeB-00008;B&B IN PRINCIPIO VITAE;Bed & Breakfast;RECANATI;via Bravi, 3/a
19142;043044-BeB-00010;LA CASA NEL VICOLO;Bed & Breakfast;RECANATI;Vicolo Jacometti, 20
141;043044-BeB-00012;B&B PALAZZO DALLA CASAPICCOLA;Bed & Breakfast;RECANATI;piazzale Gioberti, 2
319;043044-BeB-00013;BEATRICE BERTO;Bed & Breakfast;RECANATI;via cirfoglio, 9
19739;043044-BeB-00014;RECANATI FAMILY;Bed & Breakfast;RECANATI;Via Passarini, 4
19967;043044-BeB-00015;A CASA DI PAOLA;Bed & Breakfast;RECANATI;Viale A. Moro, 44
20379;043044-BeB-00016;LA CASA DEL TENORE;Bed & Breakfast;RECANATI;Via Risorgimento, 11
20516;043044-BeB-00017;B&B PORTAMARINA;Bed & Breakfast;RECANATI;Vicolo Sebastiani, 3
21208;043044-BeB-00018;A CASA MIA;Bed & Breakfast;RECANATI;Via L. Fabbri 18, 18
21755;043044-BeB-00021;TERRAZZA SULL'INFINITO;Bed & Breakfast;RECANATI;Via Leopardi, 11
21772;043044-BeB-00022;B&B VALLE CHIARA;Bed & Breakfast;RECANATI;Contrada Chiarino, 71
21798;043044-BeB-00023;LA PIAZZETTA;Bed & Breakfast;RECANATI;Vicolo S. Pietro, 2
22017;043044-BeB-00024;B&B CASA RANA;Bed & Breakfast;RECANATI;Contrada Mattonata, 16
23189;043044-BeB-00025;IL CASOLARE DI NINA;Bed & Breakfast;RECANATI;Contrada Castelnuovo, 2
23220;043044-BeB-00026;LA CASA DI TARA;Bed & Breakfast;RECANATI;Contrada Ricciola, 10
23896;043044-BeB-00027;LA QUIETE;Bed & Breakfast;RECANATI;Via Le Grazie, 8
23926;043044-BeB-00028;IL VIANDANTE;Bed & Breakfast;RECANATI;Via Carducci, 9
24343;043044-BeB-00029;AGHEL;Bed & Breakfast;RECANATI;Via Castelfidardo, 22
23585;043044-CAV-00001;VIA A. COSSIO, SUL CALAR DEL SOLE;Case e appartamenti per vacanze;RECANATI;Via A. Cossio
14105;043044-CHT-00001;LE MERAVIGLIE COUNTRY-HOUSE;Country house;RECANATI;contrada santa croce, 55
14306;043044-CHT-00002;LA CASCINA DEL POETA;Country house;RECANATI;contrada castelnuovo, 3
V00001;043044-LOC-00001;APPARTAMENTO PAPETTA DANIELA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;VIA ANTONIO CALCAGNI,24
V00010;043044-LOC-00002;CAPORALETTI FRANCESCO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;VIA DELLA RESIDENZA, 2 - PIANO TERRA
V00023;043044-LOC-00003;CIBATI RITA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;CONTRADA ADDOLORATA,  - PIANO T
V00024;043044-LOC-00004;VITALI GERVASIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RECANATI;Via Jacometti, 20 - Piano II
5408;043044-OST-00001;W.W.F.  ITALIA;Ostelli per la gioventù;RECANATI;via campo dei fiori, 5
13334;043045-AFF-00001;L'APPRODO CAFE' S.R.L.S.;Affittacamere;RIPE SAN GINESIO;via Picena, 62
R00005;043045-AFF-00003;ZAMPONI DIEGO;Affittacamere;RIPE SAN GINESIO;VIA PICENA, 23
20443;043045-APA-00003;AZZACCONI PAOLA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPE SAN GINESIO;Largo della Repubblica, 4
22516;043045-APA-00004;BIANCONI NOEMI;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPE SAN GINESIO;Contrada Castelrotto, 10
24836;043045-APA-00005;ROTEM ITZHAK;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPE SAN GINESIO;Contrada Vallenzuolo, snc
14864;043045-CHT-00001;COUNTRY HOUSE FANTASIA;Country house;RIPE SAN GINESIO;contrada Grazie Fiastra, 58
18039;043046-AFF-00006;CARAVANSERRAGLIO L'ANTICO MILIARIO;Affittacamere;SAN GINESIO;c.da Macchie, 10/11
19914;043046-AFF-00007;CASA BELLA VISTA;Affittacamere;SAN GINESIO;Via Gualduccio, 3/A
19974;043046-AFF-00008;EST LOCANDA-HISTORICAL EXCHANGE;Affittacamere;SAN GINESIO;Via Roma, 22
12211;043046-AGR-00002;BELLEBUONO;Agriturismi;SAN GINESIO;C.DA CESA CAPPUCCINI, 17
12214;043046-AGR-00004;IL CASOLARE;Agriturismi;SAN GINESIO;contrada Vallimestre, 44
14323;043046-AGR-00006;IL CASTELLANO;Agriturismi;SAN GINESIO;contrada casagatti, 32
16545;043046-AGR-00008;INFINITI ORIZZONTI;Agriturismi;SAN GINESIO;contrada Torre di Morro, 27
18191;043046-AGR-00009;LA LOCANDA DELLA ROCCA;Agriturismi;SAN GINESIO;Frazione Rocca Colonnalta, snc
12210;043046-AGR-00010;SILVIA;Agriturismi;SAN GINESIO;contrada santa croce, 86
20080;043046-AGR-00011;AGRITURISMO IL VISCIOLO;Agriturismi;SAN GINESIO;Contrada S. Maria in Alto Cielo, 5
20988;043046-APA-00001;SPRINZ ANN MOIRA CATHERINE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);SAN GINESIO;Contrada Gualduccio, 3
22396;043046-APA-00002;HALL PETER JOSEPH;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);SAN GINESIO;Santa Maria in Alto Cielo, 45
22531;043046-APA-00003;LEBLEU ANNIE MARIE CORNELIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);SAN GINESIO;Contrada Gualduccio, 7
24377;043046-APA-00004;WALLIS BARBARA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);SAN GINESIO;Località Necciano, snc
15737;043046-AST-00001;AREA DI SOSTA CAMPER di Eccellenza Largo Sorrentini;Aree di sosta di eccellenza;SAN GINESIO;vicinanze Largo Sorrentini
14281;043046-BeB-00002;LE RONDINI;Bed & Breakfast;SAN GINESIO;contrada cerreto, 20
14927;043046-BeB-00003;B&B CASA NOSTRA;Bed & Breakfast;SAN GINESIO;contrada Moline, 11
20212;043046-BeB-00008;RACCONTI DEL NOCE;Bed & Breakfast;SAN GINESIO;Via Colle  - Contrada Colle, snc
20220;043046-BeB-00009;B&B CAMPANELLE;Bed & Breakfast;SAN GINESIO;Via Campanelle, 24
20357;043046-BeB-00010;B&B BELLA VISTA;Bed & Breakfast;SAN GINESIO;Via Papa Giovanni XXIII, 8
22802;043046-BeB-00011;B&B AMICI COUNTRY;Bed & Breakfast;SAN GINESIO;C.da Vallato, 72
15537;043046-CAV-00003;VALLE DEL LUPO;Case e appartamenti per vacanze;SAN GINESIO;contrada santa maria, 11
19136;043046-CHT-00005;VILLA SABRINA;Country house;SAN GINESIO;Località Collina, SNC
21673;043046-CHT-00006;WABISABICULTURE - RESIDENZA RURALE - BIO RYOKAN SG;Country house;SAN GINESIO;Via Papa Giovanni XXIII, 23
22800;043046-CHT-00007;MO.MA CAFFE';Country house;SAN GINESIO;contrada Pian di Pieca, 39
15303;043046-OST-00001;FORESTERIA COMUNALE;Ostelli per la gioventù;SAN GINESIO;zona Tinta, 51
17295;043047-AFF-00005;VALLESI ENRICO;Affittacamere;SAN SEVERINO MARCHE;via San Giovanni, 1
19178;043047-AFF-00009;VILLA DEL CAVALIERE;Affittacamere;SAN SEVERINO MARCHE;Viale della Resistenza, SNC
20178;043047-AFF-00015;GUESTHOUSE VIA ROMA;Affittacamere;SAN SEVERINO MARCHE;Via Roma, 6
20877;043047-AFF-00016;SAN ROCCO DI SCODERONI CRISTINA;Affittacamere;SAN SEVERINO MARCHE;Via San Rocco, 31
21251;043047-AFF-00017;CASA MASSARELLI;Affittacamere;SAN SEVERINO MARCHE;Via Massarelli, 31
22998;043047-AFF-00018;MEZZOBAIOCCO;Affittacamere;SAN SEVERINO MARCHE;Via San Rocco, 17
23026;043047-AFF-00019;PALAZZO CACIORGNA;Affittacamere;SAN SEVERINO MARCHE;Via Pacifico Indivini, 4
23618;043047-AFF-00020;VILLA ORIELLA;Affittacamere;SAN SEVERINO MARCHE;Località Uvaiolo, 32/A
23903;043047-AFF-00021;GUEST HOUSE DELLE MURA ORIENTALI;Affittacamere;SAN SEVERINO MARCHE;Via Mura Orientali, 1
R00001;043047-AFF-00023;CASA LAETHEM;Affittacamere;SAN SEVERINO MARCHE;Località Serralta, 108
14088;043047-AGR-00001;FATTORIA LE ORIGINI;Agriturismi;SAN SEVERINO MARCHE;Cesolo Comone, 127
13856;043047-AGR-00002;VILLAROSETTA;Agriturismi;SAN SEVERINO MARCHE;CESOLO LOC.COLMONE, snc
14052;043047-AGR-00004;LA COLLINA DEI CILIEGI;Agriturismi;SAN SEVERINO MARCHE;localita' gaglianvecchio, 51
14086;043047-AGR-00005;L'ANTICO  OLIVETO;Agriturismi;SAN SEVERINO MARCHE;localita' cesolo, 126
16726;043047-AGR-00006;BAGNI DI PITINO;Agriturismi;SAN SEVERINO MARCHE;c.da Bagno, snc
17539;043047-AGR-00007;L'ISOLA CHE NON C'ERA;Agriturismi;SAN SEVERINO MARCHE;loc. Isola, 58
1424;043047-AGR-00008;LA LOCANDA DEI COMACINI;Agriturismi;SAN SEVERINO MARCHE;via san francesco, snc
19577;043047-AGR-00009;AGRITURISMO GIRO DI VENTO;Agriturismi;SAN SEVERINO MARCHE;LOCALITA VELLEPIANA DI PAROLITO, SNC
19854;043047-AGR-00010;LA QUERCIA BLU;Agriturismi;SAN SEVERINO MARCHE;Via Cappuccini, 3
11893;043047-ALB-00001;DUE TORRI;Albergo;SAN SEVERINO MARCHE;via San Francesco, 15/21
11969;043047-ALB-00002;IL FARO;Albergo;SAN SEVERINO MARCHE;via o. Marziario, 16
